@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
4421,'2018/04/20 11:29:30:410',11,-32.889069,44.418884,6.271206,-17.755676,8.14563,-13.422447,-51.179047,23.03421,-3.748589,-49.445313,35.381042,2.55241,-75.809174,4.241882,21.413818,-52.341644,-2.894043,4.432735,-64.416168,-0.326569,13.124676,-71.157593,1.716034,18.00248,-15.124115,32.876526,-2.800129,-13.593353,-4.870178,5.350597,-25.66098,34.224426,6.176022,-20.964905,40.118103,0.540314,17.387115,29.424438,-3.481724,27.012421,-4.649475,4.840919,11.544708,31.250244,5.416821,12.468384,36.556213,-0.129013,45.612,26.071289,-2.204002,63.67627,-0.490967,3.894661,43.021637,26.461609,4.858543,40.591431,31.329834,1.032032,9
4422,'2018/04/20 11:29:30:427',11,-31.198608,44.694153,6.317066,-18.73587,8.431641,-13.390549,-51.036682,23.447388,-3.66951,-48.435791,35.762817,2.630676,-73.221802,4.185242,21.528854,-52.016296,-2.771912,4.49699,-62.954651,-0.337738,13.21479,-69.041718,1.699524,18.106163,-14.909943,33.185974,-2.75412,-13.22525,-4.907166,5.362885,-24.643219,34.215424,6.24762,-20.351868,40.271423,0.617626,16.845703,29.392456,-3.494411,27.338654,-4.829224,4.801144,12.611786,31.136139,5.422794,12.653076,36.487671,-0.121502,45.711731,26.086914,-2.232334,63.983948,-0.791748,3.81189,43.81369,26.216492,4.836788,41.092194,31.227051,1.024853,9
4423,'2018/04/20 11:29:30:443',11,-31.198608,44.694153,6.317066,-18.73587,8.431641,-13.390549,-51.036682,23.447388,-3.66951,-48.435791,35.762817,2.630676,-73.221802,4.185242,21.528854,-52.016296,-2.771912,4.49699,-62.954651,-0.337738,13.21479,-69.041718,1.699524,18.106163,-14.909943,33.185974,-2.75412,-13.22525,-4.907166,5.362885,-24.643219,34.215424,6.24762,-20.351868,40.271423,0.617626,16.845703,29.392456,-3.494411,27.338654,-4.829224,4.801144,12.611786,31.136139,5.422794,12.653076,36.487671,-0.121502,45.711731,26.086914,-2.232334,63.983948,-0.791748,3.81189,43.81369,26.216492,4.836788,41.092194,31.227051,1.024853,9
4424,'2018/04/20 11:29:30:460',11,-30.223083,44.899017,6.334957,-19.674774,8.554077,-13.364628,-51.160767,23.635925,-3.608273,-47.960754,35.975983,2.684582,-71.036133,4.02298,21.617405,-51.698944,-2.857544,4.550503,-61.690277,-0.573364,13.288578,-67.233063,1.523285,18.18848,-15.244141,33.398132,-2.722767,-12.843811,-4.972046,5.373627,-24.321289,34.131226,6.298824,-20.461365,40.333679,0.673916,15.559845,29.422028,-3.511089,27.679962,-4.857422,4.7687,13.094482,31.113953,5.419888,12.044403,36.483887,-0.121746,45.360168,26.310181,-2.262218,64.244232,-0.781921,3.742996,44.063965,26.197327,4.811558,41.010529,31.322937,1.013134,9
4425,'2018/04/20 11:29:30:476',11,-29.221405,44.992676,6.368675,-20.66745,8.729126,-13.334114,-51.315125,23.75,-3.530289,-47.495331,36.075867,2.758907,-69.079102,3.586914,21.699463,-51.358673,-3.072388,4.601673,-60.520752,-1.016296,13.357471,-65.594116,1.093933,18.264954,-15.809937,33.556885,-2.68502,-12.42749,-5.097595,5.381565,-24.248962,33.961975,6.353397,-20.856567,40.333832,0.735619,14.35672,29.513977,-3.516048,28.052185,-4.864929,4.734112,13.268799,31.075195,5.422409,11.314545,36.511993,-0.111313,44.809845,26.623962,-2.285221,64.502258,-0.674866,3.674324,44.110107,26.232697,4.791916,40.692139,31.484192,1.009125,9
4426,'2018/04/20 11:29:30:493',11,-28.305542,45.055359,6.370895,-21.439148,8.795593,-13.312325,-51.444489,23.747803,-3.470966,-47.106506,36.098846,2.809887,-67.697357,2.997498,21.756615,-51.087952,-3.356964,4.636204,-59.664185,-1.551117,13.404716,-64.419159,0.520447,18.318199,-16.555786,33.622406,-2.657417,-12.086731,-5.217224,5.386524,-24.555847,33.778809,6.39072,-21.554718,40.281036,0.778801,13.105438,29.621704,-3.516922,28.356537,-4.795746,4.710129,13.07724,31.084351,5.424328,10.36618,36.567749,-0.101536,44.085297,26.996277,-2.298923,64.680695,-0.430145,3.627319,43.865875,26.37262,4.779972,40.10965,31.719513,1.010571,9
4427,'2018/04/20 11:29:30:511',11,-27.438904,45.407715,6.237179,-21.825562,8.358917,-13.320095,-51.477722,23.635437,-3.493149,-46.744812,36.270203,2.747849,-66.851166,3.069092,21.779427,-50.944519,-3.495026,4.654446,-59.134155,-1.615051,13.427757,-63.692047,0.525635,18.342316,-17.30542,33.612427,-2.709702,-11.896393,-5.14328,5.397575,-25.121307,33.814087,6.342697,-22.368164,40.268616,0.725353,12.08905,29.61264,-3.580639,28.525635,-4.538177,4.710125,12.616455,31.293762,5.357548,9.441986,36.631134,-0.173386,43.34256,27.281555,-2.36071,64.743958,-0.019684,3.61124,43.425964,26.713013,4.721127,39.419006,31.998291,0.950329,9
4428,'2018/04/20 11:29:30:526',11,-26.296997,45.453796,6.229298,-21.917267,8.530396,-13.310944,-51.210846,23.722717,-3.459064,-46.09317,36.335693,2.779942,-66.423126,2.25061,21.794537,-50.90564,-3.70929,4.650738,-58.88028,-2.144958,13.431011,-63.33017,-0.196167,18.3521,-17.693054,33.730652,-2.680412,-11.840424,-5.267395,5.392017,-25.471222,33.640808,6.37302,-22.814636,40.267944,0.767525,11.688782,29.752472,-3.566078,28.574463,-4.543945,4.705154,12.295898,31.240356,5.373329,9.004608,36.694031,-0.149441,43.021362,27.578857,-2.344028,64.744324,0.088806,3.611076,43.126343,26.749329,4.738617,39.064453,32.15094,0.979053,9
4429,'2018/04/20 11:29:30:543',11,-24.486542,45.565521,6.209034,-22.213104,8.595947,-13.30064,-50.702484,23.876282,-3.420464,-44.903137,36.500092,2.807846,-65.704102,2.023682,21.827991,-50.805237,-3.663483,4.670116,-58.469177,-2.233124,13.456142,-62.741638,-0.386597,18.382145,-17.611176,33.823334,-2.681053,-11.728943,-5.269653,5.395687,-25.142517,33.657928,6.375404,-22.61026,40.335022,0.772717,11.875671,29.800537,-3.586624,28.671661,-4.591583,4.693008,12.5401,31.211731,5.353233,9.239624,36.717163,-0.166241,43.006348,27.628601,-2.370354,64.835388,0.001953,3.585518,43.367767,26.692566,4.713493,39.201477,32.144653,0.960278,9
4430,'2018/04/20 11:29:30:560',11,-23.298767,45.391968,6.298504,-21.966064,9.154907,-13.28373,-50.110413,24.18811,-3.364479,-44.056854,36.550781,2.892719,-65.901703,1.497498,21.82626,-50.901123,-3.598511,4.65694,-58.639404,-2.407104,13.444172,-62.939606,-0.773254,18.3745,-16.933899,33.91922,-2.648354,-11.860077,-5.40387,5.382893,-24.557709,33.566406,6.404751,-21.849945,40.378021,0.813477,12.744812,29.840088,-3.557213,28.555908,-4.881592,4.685738,12.99054,30.972595,5.384769,10.054382,36.665344,-0.126038,43.479614,27.536316,-2.332294,64.807739,-0.411194,3.591843,43.802307,26.349915,4.750969,39.751648,31.943451,1.008801,9
4431,'2018/04/20 11:29:30:578',11,-22.473999,45.239685,6.365597,-21.56488,9.572205,-13.275616,-49.550873,24.431366,-3.333004,-43.427948,36.583618,2.948853,-66.503082,1.214935,21.807968,-51.046143,-3.491333,4.637196,-59.038086,-2.447937,13.422058,-63.469391,-0.966248,18.353577,-16.231903,33.950928,-2.644157,-12.051086,-5.483032,5.371246,-24.060577,33.537109,6.40398,-21.109955,40.40567,0.818981,14.005981,29.862885,-3.548149,28.38504,-5.118652,4.68615,13.293274,30.783234,5.394344,11.0448,36.620361,-0.112076,43.976257,27.402557,-2.307564,64.732574,-0.778687,3.60918,44.162811,26.062134,4.775116,40.274048,31.748352,1.038998,9
4432,'2018/04/20 11:29:30:593',11,-22.437805,45.016205,6.404404,-21.442322,9.742279,-13.270985,-49.51355,24.385895,-3.312157,-43.461243,36.417816,2.985233,-67.130981,0.920929,21.795158,-51.088959,-3.551666,4.626961,-59.371674,-2.525543,13.407738,-63.975433,-1.174011,18.339127,-16.126007,33.830994,-2.664349,-12.100586,-5.552155,5.365067,-24.086517,33.477386,6.379799,-21.050781,40.321167,0.793617,14.638245,29.872864,-3.556892,28.341858,-5.178314,4.686131,13.133118,30.714325,5.384434,11.362671,36.599609,-0.12151,44.005524,27.396179,-2.305832,64.699066,-0.824005,3.617924,44.111328,26.018036,4.777161,40.267853,31.720459,1.041855,9
4433,'2018/04/20 11:29:30:610',11,-22.945068,44.867981,6.391117,-21.253113,9.706299,-13.277386,-49.776398,24.205658,-3.325436,-43.94696,36.229309,2.976219,-68.033386,0.765533,21.766521,-51.152191,-3.695648,4.608959,-59.843811,-2.577301,13.382854,-64.692657,-1.285675,18.311573,-16.352753,33.650085,-2.703876,-12.159424,-5.593109,5.360325,-24.553894,33.420929,6.334816,-21.436676,40.195038,0.744026,15.017365,29.886841,-3.577164,28.293274,-5.110077,4.695393,12.581085,30.738373,5.360462,11.30603,36.61142,-0.148441,43.779449,27.474548,-2.311783,64.626831,-0.656952,3.640163,43.722473,26.142761,4.771763,39.911987,31.810638,1.032642,9
4434,'2018/04/20 11:29:30:626',11,-22.945068,44.867981,6.391117,-21.253113,9.706299,-13.277386,-49.776398,24.205658,-3.325436,-43.94696,36.229309,2.976219,-68.033386,0.765533,21.766521,-51.152191,-3.695648,4.608959,-59.843811,-2.577301,13.382854,-64.692657,-1.285675,18.311573,-16.352753,33.650085,-2.703876,-12.159424,-5.593109,5.360325,-24.553894,33.420929,6.334816,-21.436676,40.195038,0.744026,15.017365,29.886841,-3.577164,28.293274,-5.110077,4.695393,12.581085,30.738373,5.360462,11.30603,36.61142,-0.148441,43.779449,27.474548,-2.311783,64.626831,-0.656952,3.640163,43.722473,26.142761,4.771763,39.911987,31.810638,1.032642,9
4435,'2018/04/20 11:29:30:643',11,-25.143188,44.114197,6.652252,-20.610321,10.445618,-13.258141,-49.892029,24.144409,-3.269787,-44.9935,35.669556,3.102074,-71.076752,0.27948,21.675537,-51.375092,-3.913452,4.558712,-61.502625,-2.791138,13.308483,-67.16748,-1.668335,18.226173,-15.999756,33.418335,-2.631935,-12.422729,-5.877686,5.331787,-24.734253,33.106476,6.393532,-21.259155,39.960724,0.812153,16.437225,30.128662,-3.432663,28.061401,-5.385193,4.697918,12.189026,30.402161,5.496037,12.027039,36.633911,0.009544,44.122986,27.355499,-2.176517,64.45459,-0.898865,3.684387,43.565674,25.845673,4.89901,40.013092,31.637207,1.167774,9
4436,'2018/04/20 11:29:30:660',11,-27.19162,43.692474,6.75399,-19.819458,10.781219,-13.260189,-50.177948,24.034363,-3.284496,-46.227051,35.318573,3.124496,-73.403656,-0.027863,21.58025,-51.643311,-4.101715,4.500637,-62.818207,-3.027588,13.230843,-69.075317,-1.955963,18.13802,-15.938049,33.266754,-2.595367,-12.731506,-6.038422,5.309132,-25.302216,32.904266,6.4175,-21.464966,39.801208,0.843117,17.047821,30.239227,-3.346924,27.789032,-5.47818,4.716457,11.580536,30.25058,5.571072,12.127808,36.642181,0.096474,44.228241,27.332977,-2.080395,64.222565,-0.918945,3.746861,43.121216,25.76236,4.990631,39.825012,31.594513,1.259674,9
4437,'2018/04/20 11:29:30:675',11,-29.461365,43.523438,6.717148,-19.018585,10.523773,-13.291401,-50.666565,23.706757,-3.372677,-47.689697,35.040161,3.039108,-75.78363,0.386292,21.475418,-51.906738,-4.186523,4.448105,-64.15271,-2.858215,13.153641,-71.017242,-1.648682,18.046097,-16.123047,33.039185,-2.626438,-13.030823,-5.996277,5.300766,-26.149994,32.917053,6.373699,-21.976715,39.669647,0.792049,17.2117,30.227905,-3.327251,27.522308,-5.325378,4.751705,10.768921,30.35083,5.578957,11.834076,36.672974,0.10051,44.14978,27.310974,-2.045521,63.968018,-0.673279,3.817486,42.468048,25.956238,5.023388,39.406647,31.678406,1.278687,9
4438,'2018/04/20 11:29:30:693',11,-30.627197,43.584564,6.651569,-17.813934,10.284546,-13.329136,-50.474243,23.680664,-3.479778,-48.235168,35.088226,2.928478,-78.034943,1.46283,21.360687,-52.315735,-3.88031,4.390213,-65.523468,-2.193298,13.069862,-72.918762,-0.753906,17.94632,-15.386414,32.905212,-2.672565,-13.537781,-5.820801,5.293133,-26.150177,33.157776,6.311584,-21.411438,39.698364,0.721218,18.313965,30.070618,-3.32061,27.065582,-5.32019,4.792877,10.720856,30.421417,5.569847,12.587708,36.619843,0.085922,44.839478,26.956238,-2.019917,63.654175,-0.831726,3.896679,42.477478,25.902161,5.046337,39.84726,31.49408,1.28426,9
4439,'2018/04/20 11:29:30:709',11,-31.956726,43.814087,6.493725,-16.995148,9.529358,-13.380821,-50.553986,23.411011,-3.621094,-48.976746,35.129181,2.755135,-79.742065,2.033264,21.292953,-52.5867,-3.544861,4.357235,-66.496246,-1.319336,13.012127,-74.321686,-0.067261,17.881325,-15.057281,32.709839,-2.771664,-13.872986,-5.48999,5.301655,-26.337555,33.54834,6.198242,-21.23584,39.737,0.587856,18.768402,29.843506,-3.379375,26.760559,-5.079193,4.835789,10.549438,30.714355,5.498714,12.837555,36.602448,-0.004059,45.207977,26.656982,-2.061676,63.426514,-0.698212,3.955879,42.34845,26.122864,5.002312,40.005402,31.458069,1.214058,9
4440,'2018/04/20 11:29:30:726',11,-31.956726,43.814087,6.493725,-16.995148,9.529358,-13.380821,-50.553986,23.411011,-3.621094,-48.976746,35.129181,2.755135,-79.742065,2.033264,21.292953,-52.5867,-3.544861,4.357235,-66.496246,-1.319336,13.012127,-74.321686,-0.067261,17.881325,-15.057281,32.709839,-2.771664,-13.872986,-5.48999,5.301655,-26.337555,33.54834,6.198242,-21.23584,39.737,0.587856,18.768402,29.843506,-3.379375,26.760559,-5.079193,4.835789,10.549438,30.714355,5.498714,12.837555,36.602448,-0.004059,45.207977,26.656982,-2.061676,63.426514,-0.698212,3.955879,42.34845,26.122864,5.002312,40.005402,31.458069,1.214058,9
4441,'2018/04/20 11:29:30:743',11,-33.218079,43.765076,6.453926,-16.168457,9.393951,-13.402794,-50.625031,23.325256,-3.696503,-49.688232,35.065552,2.67915,-81.263824,2.340942,21.213074,-52.857178,-3.399719,4.313107,-67.410767,-1.098083,12.950195,-75.598541,0.196808,17.809364,-14.705292,32.671753,-2.776241,-14.211914,-5.400513,5.293369,-26.490112,33.656006,6.180557,-21.026917,39.766876,0.57016,19.106415,29.768005,-3.353573,26.449677,-5.066162,4.863293,10.434052,30.75238,5.515968,13.046356,36.580261,0.011444,45.577759,26.469238,-2.02277,63.195099,-0.759827,4.01263,42.243073,26.100098,5.036098,40.182861,31.365997,1.239223,9
4442,'2018/04/20 11:29:30:761',11,-34.176483,43.879181,6.376694,-15.584595,9.043427,-13.428646,-50.641296,23.234772,-3.779652,-50.187561,35.109985,2.581192,-82.191925,3.037445,21.158981,-53.047424,-3.145966,4.28857,-67.984161,-0.621796,12.911537,-76.387512,0.798309,17.762772,-14.314423,32.615753,-2.818424,-14.458527,-5.212006,5.294739,-26.414948,33.888763,6.127163,-20.69046,39.834686,0.509766,19.440338,29.61795,-3.371841,26.221191,-4.9888,4.887562,10.524139,30.878937,5.490379,13.34906,36.548431,-0.022835,45.970367,26.221344,-2.029282,63.039063,-0.796509,4.050362,42.309631,26.135284,5.02544,40.468353,31.26889,1.215508,9
4443,'2018/04/20 11:29:30:780',11,-34.866882,43.746582,6.410389,-15.147247,9.220642,-13.428932,-50.633911,23.30249,-3.794479,-50.52771,35.063171,2.579887,-82.730164,2.944702,21.130127,-53.188812,-3.0401,4.265923,-68.334656,-0.614502,12.884956,-76.855652,0.750183,17.733978,-13.892731,32.662476,-2.789101,-14.648987,-5.224152,5.285805,-26.203796,33.895599,6.150425,-20.272369,39.881165,0.539017,19.913635,29.590332,-3.330391,26.042572,-5.110779,4.894596,10.706421,30.78772,5.527313,13.782715,36.506256,0.019367,46.370514,26.036316,-1.986523,62.927521,-1.013306,4.074356,42.473602,25.962006,5.065018,40.814331,31.106079,1.254662,9
4444,'2018/04/20 11:29:30:793',11,-34.883057,43.818481,6.391579,-15.14566,9.122589,-13.433144,-50.638763,23.329895,-3.810585,-50.505463,35.134918,2.558655,-82.472778,3.332642,21.139389,-53.189697,-2.872345,4.27301,-68.209106,-0.330933,12.893417,-76.658905,1.098877,17.74321,-13.626373,32.692505,-2.795151,-14.664398,-5.137024,5.290474,-25.861328,34.012238,6.14521,-19.915894,39.947571,0.530701,20.284943,29.509399,-3.340672,26.025269,-5.123413,4.895214,10.999908,30.811646,5.514645,14.182922,36.471863,0.003883,46.65033,25.840454,-2.005283,62.943176,-1.121033,4.068813,42.749756,25.91156,5.045219,41.138794,30.990967,1.229122,9
4445,'2018/04/20 11:29:30:811',11,-34.80368,43.844513,6.373154,-15.126801,9.054718,-13.436344,-50.672211,23.308014,-3.821056,-50.458191,35.148651,2.544018,-82.277863,3.576324,21.141491,-53.195618,-2.823914,4.273876,-68.112488,-0.172211,12.894993,-76.504669,1.319641,17.745182,-13.597382,32.753693,-2.796143,-14.674652,-5.100708,5.292225,-25.815765,34.052582,6.146786,-19.871216,39.991608,0.532505,20.411346,29.482819,-3.34586,26.015076,-5.108124,4.897057,11.036865,30.834198,5.507954,14.286743,36.462738,-0.004227,46.741455,25.746979,-2.014637,62.940491,-1.127441,4.069355,42.797302,25.920868,5.034805,41.218933,30.949341,1.214283,9
4446,'2018/04/20 11:29:30:827',11,-34.739563,43.725403,6.40509,-15.386658,9.141754,-13.428051,-50.813934,23.257477,-3.793282,-50.457886,35.045044,2.577843,-81.695038,3.454803,21.167465,-53.112976,-2.921997,4.285805,-67.771423,-0.278534,12.913998,-76.018188,1.208679,17.768173,-13.805359,32.791626,-2.779747,-14.564789,-5.160034,5.293373,-25.880768,33.973236,6.169067,-20.059052,39.974609,0.556923,20.107941,29.501282,-3.344612,26.118439,-5.11496,4.888004,11.006683,30.80899,5.514786,14.06015,36.458344,0.002182,46.625092,25.759766,-2.020653,63.011047,-1.083008,4.053009,42.75415,25.937714,5.029491,41.113068,30.959442,1.208824,9
4447,'2018/04/20 11:29:30:845',11,-34.381165,43.741241,6.399055,-15.858429,9.047974,-13.423443,-50.987701,23.189819,-3.774029,-50.320129,35.025818,2.591091,-80.710205,3.588318,21.213608,-52.961761,-2.946167,4.313908,-67.192017,-0.219543,12.951683,-75.197906,1.314453,17.811241,-14.03595,32.805359,-2.780045,-14.372772,-5.142273,5.302643,-25.813232,33.982971,6.175468,-20.205963,39.982788,0.559807,19.502197,29.469849,-3.367157,26.296661,-5.061676,4.87653,11.149139,30.858704,5.502712,13.720764,36.457275,-0.016964,46.476715,25.770874,-2.054272,63.146637,-1.000244,4.021252,42.820801,26.007874,4.997105,41.042999,30.996338,1.174671,9
4448,'2018/04/20 11:29:30:860',11,-33.679138,43.706238,6.450588,-16.451691,9.20108,-13.405773,-51.004486,23.271851,-3.717419,-49.907806,35.044464,2.654114,-79.282043,4.367554,21.25536,-52.770233,-2.956604,4.349991,-66.424194,-0.245056,13.002583,-74.051025,1.763367,17.860859,-14.072418,32.845459,-2.750645,-14.142303,-5.188965,5.309475,-25.43396,33.935608,6.213913,-20.069214,39.991577,0.598316,19.245941,29.457184,-3.366589,26.507019,-5.130981,4.854153,11.527802,30.797729,5.512798,13.726929,36.428284,-0.007366,46.471313,25.730774,-2.075584,63.327911,-1.085083,3.975056,43.121155,25.929352,4.978252,41.1922,30.941223,1.158878,9
4449,'2018/04/20 11:29:30:877',11,-33.496857,43.480835,6.54459,-17.059784,9.482269,-13.381626,-51.156525,23.266113,-3.64238,-49.834442,34.883301,2.746292,-78.224335,3.848267,21.313007,-52.571991,-3.150391,4.378899,-65.78244,-0.628357,13.045815,-73.16153,1.290222,17.912334,-14.406555,32.885712,-2.700405,-13.890259,-5.336761,5.310719,-25.412506,33.74884,6.273163,-20.317108,39.941101,0.662941,18.737854,29.541992,-3.341763,26.739441,-5.196472,4.829823,11.57428,30.694733,5.547192,13.388794,36.434387,0.031872,46.215698,25.846741,-2.069981,63.495636,-1.065369,3.933376,43.141052,25.890686,4.986801,41.030304,30.975647,1.174976,9
4450,'2018/04/20 11:29:30:893',11,-33.049683,43.497711,6.556751,-17.890106,9.382294,-13.369083,-51.367188,23.177094,-3.597275,-49.649292,34.843964,2.78426,-76.914124,3.87854,21.379688,-52.29776,-3.25592,4.425137,-64.969055,-0.667694,13.103405,-72.049347,1.292633,17.975819,-14.874023,32.850128,-2.694653,-13.544983,-5.346191,5.324047,-25.387695,33.714935,6.28783,-20.665039,39.903229,0.672241,17.839264,29.538727,-3.364838,27.055298,-5.111481,4.807957,11.676178,30.753845,5.534992,12.816376,36.450958,0.014095,45.847473,25.957336,-2.113293,63.721252,-0.897003,3.878613,43.168793,26.012604,4.946075,40.795715,31.082062,1.135372,9
4451,'2018/04/20 11:29:30:910',11,-32.621002,43.515045,6.58572,-18.793823,9.331421,-13.351925,-51.543335,23.132446,-3.542213,-49.453003,34.823547,2.834808,-75.478149,3.81311,21.455338,-51.995331,-3.347534,4.47625,-64.077911,-0.735168,13.167175,-70.83255,1.224121,18.046829,-15.270508,32.796753,-2.691673,-13.172333,-5.364441,5.33749,-25.235077,33.680847,6.298687,-20.906372,39.862488,0.677681,17.052002,29.536987,-3.388596,27.392487,-5.054749,4.781803,11.868408,30.791504,5.519417,12.357727,36.466003,-0.004433,45.512329,26.049438,-2.16087,63.967621,-0.773254,3.816406,43.281891,26.100067,4.900715,40.628052,31.165955,1.092606,9
4452,'2018/04/20 11:29:30:926',11,-31.774384,43.4776,6.659683,-19.333862,9.622009,-13.326962,-51.391754,23.298523,-3.470772,-48.903748,34.872314,2.917389,-74.441559,3.369995,21.512722,-51.813965,-3.412537,4.505947,-63.461426,-0.995483,13.209675,-69.970917,0.85141,18.097279,-15.300507,32.862122,-2.646732,-12.959869,-5.469055,5.338978,-24.883179,33.567474,6.34837,-20.780609,39.875366,0.733479,16.762482,29.617798,-3.362846,27.581665,-5.170288,4.757023,12.213074,30.673645,5.550503,12.323792,36.481476,0.034996,45.439514,26.123413,-2.156059,64.125458,-0.888855,3.773205,43.546875,25.972412,4.906853,40.721405,31.149475,1.110035,9
4453,'2018/04/20 11:29:30:944',11,-31.774384,43.4776,6.659683,-19.333862,9.622009,-13.326962,-51.391754,23.298523,-3.470772,-48.903748,34.872314,2.917389,-74.441559,3.369995,21.512722,-51.813965,-3.412537,4.505947,-63.461426,-0.995483,13.209675,-69.970917,0.85141,18.097279,-15.300507,32.862122,-2.646732,-12.959869,-5.469055,5.338978,-24.883179,33.567474,6.34837,-20.780609,39.875366,0.733479,16.762482,29.617798,-3.362846,27.581665,-5.170288,4.757023,12.213074,30.673645,5.550503,12.323792,36.481476,0.034996,45.439514,26.123413,-2.156059,64.125458,-0.888855,3.773205,43.546875,25.972412,4.906853,40.721405,31.149475,1.110035,9
4454,'2018/04/20 11:29:30:961',11,-31.116791,43.579163,6.645172,-19.788788,9.510101,-13.321548,-51.337372,23.280945,-3.447906,-48.526031,34.926025,2.930058,-73.691101,3.27359,21.552422,-51.658691,-3.449921,4.531944,-62.995148,-1.058319,13.242531,-69.333405,0.766846,18.134155,-15.559631,32.858826,-2.653458,-12.769073,-5.450897,5.347317,-24.860168,33.578369,6.34296,-20.973633,39.890747,0.725986,16.451752,29.68512,-3.377945,27.752808,-5.103638,4.745953,12.227081,30.724365,5.536461,12.099457,36.546692,0.021915,45.180756,26.247437,-2.183773,64.244141,-0.781555,3.743019,43.561859,26.057373,4.88026,40.562469,31.249695,1.08683,9
4455,'2018/04/20 11:29:30:977',11,-30.283997,43.541779,6.681293,-20.42984,9.597229,-13.302509,-51.283905,23.266663,-3.385857,-48.031464,34.88269,2.992142,-72.872925,2.594879,21.606445,-51.436798,-3.633759,4.562305,-62.455109,-1.485413,13.283226,-68.621643,0.18512,18.181725,-16.019073,32.888855,-2.629044,-12.493988,-5.540558,5.351711,-24.947296,33.4505,6.370972,-21.369659,39.87085,0.758442,16.099304,29.863953,-3.372753,27.998688,-5.080017,4.724926,12.100891,30.697205,5.543194,11.758209,36.64624,0.037254,44.724609,26.501343,-2.200249,64.402771,-0.651184,3.701759,43.483856,26.124084,4.864895,40.228333,31.404419,1.082375,9
4456,'2018/04/20 11:29:30:992',11,-29.380951,43.612,6.713264,-20.521454,9.795685,-13.29126,-50.881134,23.456635,-3.350067,-47.355164,35.014893,3.032215,-72.697205,2.250183,21.621201,-51.406464,-3.65036,4.566818,-62.353363,-1.669342,13.291618,-68.478119,-0.088959,18.192802,-15.927216,32.99762,-2.616989,-12.463043,-5.602173,5.348831,-24.752991,33.395294,6.383621,-21.219299,39.92691,0.778683,16.370056,30.004883,-3.364227,28.025269,-5.168823,4.716438,12.217407,30.612305,5.551189,11.985931,36.705414,0.055012,44.700592,26.607788,-2.197372,64.435242,-0.758179,3.691635,43.620178,26.027832,4.868351,40.299591,31.414825,1.096127,9
4457,'2018/04/20 11:29:31:010',11,-28.665527,43.347137,6.864697,-20.696503,10.479156,-13.254387,-50.52475,23.744141,-3.254711,-46.779724,34.973663,3.162205,-72.511993,1.405853,21.644321,-51.348206,-3.744049,4.572315,-62.240265,-2.14975,13.303135,-68.329468,-0.783142,18.209034,-15.604614,33.102448,-2.554337,-12.408417,-5.827057,5.335781,-24.263367,33.169952,6.448086,-20.765717,39.917938,0.858837,17.044769,30.176727,-3.308956,28.070648,-5.461273,4.691559,12.545044,30.319519,5.60614,12.585052,36.699005,0.130238,44.855927,26.664703,-2.152004,64.502075,-1.089935,3.66814,43.968811,25.700897,4.913338,40.600616,31.292755,1.160458,9
