@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9}

@data
3888,'2018/04/30 13:12:03:638',13,-59.109436,45.233978,6.523678,-38.802948,-6.461182,-13.583488,-70.98407,11.657196,-3.467884,-72.214813,30.110779,2.973022,-54.82782,-2.615662,25.515087,-45.47702,-5.404846,5.997074,-49.850677,-4.711609,15.965481,-52.477417,-4.017151,21.570637,-42.364197,33.400238,-4.575558,-4.339752,-1.649719,6.022278,-40.250122,39.362488,5.557171,-47.76889,42.650482,-0.932716,-12.92215,31.240509,-5.450905,35.662445,3.218567,4.445412,-0.308105,40.651154,4.257282,-14.673645,41.330353,-1.923122,22.573151,33.897339,-4.661598,68.908508,11.119446,2.345825,32.186279,38.17395,3.191696,20.113403,40.711792,-1.04895,8
3889,'2018/04/30 13:12:03:655',13,-58.064209,45.624512,6.472191,-38.449677,-6.11496,-13.60918,-70.731873,12.118164,-3.511509,-71.645935,30.578674,2.928974,-55.499115,-2.529694,25.485016,-45.833618,-5.165955,5.967743,-50.40683,-4.514954,15.934929,-53.113586,-3.890167,21.540001,-41.306396,33.631287,-4.594616,-4.607178,-1.668274,6.018852,-39.479858,39.564056,5.536713,-46.65155,42.923157,-0.957035,-11.837952,31.217194,-5.458649,35.572357,2.961731,4.467789,0.501099,40.604523,4.250305,-13.563782,41.360901,-1.940334,23.698273,33.661621,-4.654278,69.091736,10.670258,2.391548,32.968292,37.944214,3.198944,21.155701,40.54541,-1.050747,8
3890,'2018/04/30 13:12:03:672',13,-57.034546,46.036652,6.41988,-38.08728,-5.763947,-13.634651,-70.483673,12.607666,-3.558411,-71.067596,31.079834,2.880589,-56.057678,-2.432587,25.455471,-46.198334,-4.894928,5.938007,-50.909027,-4.296722,15.9044,-53.662018,-3.74939,21.509624,-40.198242,33.911133,-4.611801,-4.883514,-1.676849,6.015297,-38.623688,39.787476,5.517941,-45.456635,43.241516,-0.978401,-10.712128,31.218964,-5.465931,35.476837,2.691132,4.490303,1.394928,40.557587,4.243732,-12.379791,41.413055,-1.956287,24.855133,33.429169,-4.646263,69.281158,10.185913,2.437469,33.823944,37.69519,3.206417,22.262909,40.37677,-1.050953,8
3891,'2018/04/30 13:12:03:689',13,-55.904083,46.540588,6.348515,-37.61496,-5.456757,-13.663013,-70.129913,13.163239,-3.621292,-70.356384,31.682404,2.809616,-56.641144,-2.405975,25.423428,-46.640656,-4.505341,5.903149,-51.526489,-3.916351,15.868259,-54.275238,-3.584991,21.474575,-38.869446,34.275696,-4.641685,-5.228943,-1.631378,6.011539,-37.560699,40.106903,5.485302,-43.998993,43.659515,-1.014015,-9.382751,31.252838,-5.481861,35.344086,2.399017,4.51693,2.513733,40.536163,4.227905,-10.934967,41.506409,-1.982235,26.202728,33.16925,-4.641903,69.491638,9.609955,2.489471,34.886993,37.410126,3.209862,23.605988,40.188538,-1.055359,8
3892,'2018/04/30 13:12:03:705',13,-54.835999,47.057495,6.266872,-37.209167,-5.282837,-13.684624,-69.788055,13.66684,-3.684776,-69.633087,32.279266,2.729313,-57.182312,-1.771515,25.392334,-47.038116,-4.048309,5.874496,-52.013794,-3.372406,15.83857,-54.81311,-2.992126,21.444298,-37.590515,34.674011,-4.67873,-5.540375,-1.523376,6.008953,-36.429993,40.479095,5.444469,-42.540131,44.117462,-1.056831,-8.108887,31.291168,-5.508709,35.22644,2.14798,4.539131,3.69165,40.550385,4.196529,-9.49295,41.61795,-2.021454,27.485229,32.8992,-4.653164,69.699188,9.048004,2.530113,35.987396,37.14325,3.194336,24.938263,40.006195,-1.076874,8
3893,'2018/04/30 13:12:03:723',13,-54.123291,47.424652,6.205128,-36.824921,-5.154297,-13.703915,-69.532532,14.03186,-3.73888,-69.107361,32.713013,2.662521,-57.606598,-1.222748,25.363926,-47.359711,-3.697693,5.848511,-52.400208,-2.924835,15.811634,-55.235962,-2.490021,21.416828,-36.608368,35.014404,-4.704189,-5.805939,-1.438751,6.006336,-35.585876,40.758148,5.41684,-41.429413,44.490753,-1.084953,-7.124847,31.338562,-5.5275,35.107056,1.95816,4.558907,4.571686,40.555847,4.175468,-8.390076,41.71521,-2.048805,28.455475,32.70694,-4.658607,69.830017,8.619568,2.566963,36.803528,36.934021,3.185829,25.940247,39.874542,-1.089531,8
3894,'2018/04/30 13:12:03:739',13,-53.925873,47.53476,6.183777,-36.72641,-5.134003,-13.708527,-69.493866,14.12851,-3.755768,-68.959167,32.841217,2.63974,-57.638824,-0.986481,25.356743,-47.450623,-3.574188,5.841793,-52.46521,-2.745514,15.80484,-55.286377,-2.279327,21.409996,-36.304199,35.131073,-4.713005,-5.879974,-1.401672,6.00576,-35.297974,40.856445,5.406578,-41.074432,44.621307,-1.09499,-6.822021,31.354584,-5.535915,35.07608,1.903473,4.564075,4.867432,40.562866,4.165066,-8.039368,41.751038,-2.060654,28.750549,32.643555,-4.664764,69.875092,8.483795,2.576031,37.073486,36.869507,3.177616,26.255615,39.834991,-1.098465,8
3895,'2018/04/30 13:12:03:757',13,-53.675873,47.656067,6.163334,-36.445374,-5.000488,-13.723316,-69.432678,14.302612,-3.786842,-68.757263,33.020447,2.607521,-57.869873,-0.758636,25.336708,-47.650787,-3.405457,5.822605,-52.687592,-2.5513,15.785347,-55.52124,-2.07077,21.39032,-35.751495,35.375916,-4.715027,-6.054565,-1.381561,6.003342,-34.848938,40.983978,5.404793,-40.462708,44.860626,-1.094894,-6.273285,31.447388,-5.533619,34.984589,1.777405,4.578205,5.343842,40.545013,4.170265,-7.429504,41.845581,-2.058353,29.275391,32.590393,-4.652451,69.927856,8.233521,2.604286,37.512421,36.735382,3.189365,26.795532,39.788574,-1.086834,8
3896,'2018/04/30 13:12:03:773',13,-53.328674,47.762787,6.166351,-36.024017,-4.700165,-13.747314,-69.257507,14.591217,-3.822235,-68.455078,33.243011,2.583942,-58.469604,-0.605957,25.304272,-47.938843,-3.208771,5.792564,-53.143372,-2.385132,15.754116,-56.071381,-1.921783,21.358425,-34.89679,35.681366,-4.709625,-6.310669,-1.399872,5.998955,-34.210114,41.117767,5.412571,-39.541443,45.146973,-1.085033,-5.462067,31.595856,-5.51635,34.844818,1.560059,4.599762,6.019714,40.481995,4.196964,-6.535156,41.968964,-2.035984,30.062561,32.528351,-4.615372,69.993225,7.852814,2.649929,38.140381,36.514557,3.229626,27.599457,39.706635,-1.04707,8
3897,'2018/04/30 13:12:03:789',13,-53.444733,47.707642,6.179768,-35.694397,-4.513123,-13.76466,-69.259979,14.6763,-3.844692,-68.490448,33.259949,2.573921,-58.896393,-0.598358,25.280632,-48.123627,-3.144775,5.770775,-53.453674,-2.360229,15.731483,-56.452362,-1.918823,21.335327,-34.494659,35.878967,-4.693649,-6.485352,-1.431671,5.995571,-33.981506,41.156372,5.431118,-39.140656,45.311554,-1.063702,-5.082031,31.751801,-5.493469,34.734039,1.445923,4.615154,6.286713,40.439972,4.228966,-6.138794,42.084686,-2.005554,30.4086,32.573303,-4.579464,69.991425,7.674072,2.683182,38.389038,36.403229,3.268528,27.937073,39.71051,-1.006104,8
3898,'2018/04/30 13:12:28:824',14,35.459442,48.468536,3.989044,-15.966492,3.582733,-14.347855,-30.537567,29.867615,-4.728817,-1.634552,44.023102,1.371666,-34.655853,19.758942,23.807735,-52.218689,9.607178,4.661644,-46.60556,11.021332,14.615582,-40.606293,14.996155,20.093342,0.009369,35.200439,25.585506,-15.217133,0.892609,5.750153,-11.145142,10.967651,16.653698,-5.534027,23.366821,22.448261,18.683472,44.195587,22.01511,24.775208,-6.851379,5.268448,21.039063,16.70636,13.807983,18.722595,31.3125,19.102619,64.856445,30.258545,0.085957,63.691101,-10.263855,4.178043,62.117523,19.77655,7.508583,63.315887,31.662567,4.071907,9
3899,'2018/04/30 13:12:28:840',14,35.503662,48.495361,4.014362,-16.160095,3.732849,-14.342072,-30.5495,29.93869,-4.705303,-1.592804,44.051941,1.397312,-34.653809,19.449829,23.837215,-52.171936,9.536499,4.678852,-46.519775,10.886108,14.632999,-40.565125,14.760132,20.116032,0.399536,35.072021,25.581951,-15.143005,0.824219,5.753849,-10.901794,10.831543,16.660282,-5.217987,23.18103,22.460369,19.348083,44.047577,22.0266,24.854645,-6.899292,5.258686,21.413391,16.601959,13.809879,19.279755,31.173096,19.111744,64.821594,30.080811,0.060459,63.761353,-10.285095,4.157997,62.199829,19.744873,7.494514,63.338409,31.571686,4.044777,9
3900,'2018/04/30 13:12:28:856',14,35.735046,48.435516,4.072063,-16.165405,4.026764,-14.337013,-30.36853,30.074188,-4.669128,-1.363037,44.058685,1.448372,-34.775635,18.968048,23.868748,-52.148071,9.470093,4.691433,-46.522156,10.668304,14.647026,-40.640656,14.385986,20.13805,0.63974,34.76239,25.587154,-15.136078,0.717468,5.755024,-10.815491,10.557037,16.670506,-5.074249,22.814728,22.481869,19.895691,43.621979,22.076672,24.845184,-7.016663,5.249664,21.67337,16.317322,13.831059,19.706787,30.784729,19.151653,64.890839,29.919159,0.069485,63.743927,-10.400513,4.144199,62.258911,19.586029,7.505566,63.420715,31.403839,4.054024,9
3901,'2018/04/30 13:12:28:873',14,35.855377,48.401489,4.096416,-16.195221,4.162598,-14.334057,-30.30188,30.137329,-4.651756,-1.253235,44.059479,1.471436,-34.81485,18.747864,23.884911,-52.125122,9.443115,4.698811,-46.504059,10.576782,14.654919,-40.658936,14.217102,20.149788,0.831238,34.633057,25.58876,-15.121277,0.669495,5.755997,-10.727051,10.442322,16.674767,-4.936554,22.664734,22.490013,20.323242,43.53421,22.077431,24.849335,-7.072174,5.244705,21.88031,16.233215,13.832085,20.039459,30.682922,19.156387,64.930267,29.860687,0.072071,63.741241,-10.457764,4.13583,62.306641,19.509399,7.508308,63.474762,31.328552,4.057083,9
3902,'2018/04/30 13:12:28:891',14,36.031067,48.405426,4.116264,-16.377991,4.312012,-14.328053,-30.241211,30.220886,-4.629246,-1.107269,44.090637,1.495045,-34.748199,18.472107,23.911526,-52.062531,9.397461,4.715343,-46.386597,10.46994,14.671391,-40.573883,14.007141,20.171001,1.259338,34.519653,25.583736,-15.047272,0.610748,5.75943,-10.478973,10.317139,16.68079,-4.594666,22.501892,22.4995,21.306885,43.749603,22.013317,24.914825,-7.12793,5.235119,22.385284,16.278625,13.807491,20.816956,30.791016,19.122486,64.944244,29.790161,0.044834,63.791656,-10.504333,4.116264,62.425781,19.463928,7.488579,63.550446,31.251343,4.030342,9
3903,'2018/04/30 13:12:28:906',14,35.980255,48.49704,4.09584,-16.760529,4.267273,-14.321976,-30.420868,30.161011,-4.616146,-1.196014,44.097412,1.491898,-34.706482,18.282288,23.93462,-52.046265,9.265137,4.734478,-46.27298,10.350891,14.689556,-40.496307,13.835968,20.191845,1.578064,34.5896,25.565044,-14.917114,0.573425,5.764957,-10.173767,10.286774,16.684765,-4.264771,22.488892,22.500805,22.003113,44.161316,21.934261,25.111053,-7.06311,5.225956,22.841492,16.490845,13.7742,21.434326,31.094604,19.074238,64.6427,29.963318,-0.011349,63.99527,-10.34024,4.092773,62.421478,19.664001,7.443619,63.339478,31.407104,3.975033,9
3904,'2018/04/30 13:12:28:923',14,36.043701,48.538483,4.089512,-16.974457,4.2836,-14.317738,-30.469055,30.138123,-4.601753,-1.16452,44.09549,1.497326,-34.836334,18.077301,23.952587,-52.052582,9.155121,4.746754,-46.288971,10.215912,14.702087,-40.581116,13.644806,20.207706,1.741058,34.539063,25.559811,-14.847443,0.527466,5.768044,-10.000519,10.20578,16.689083,-4.089294,22.387939,22.507702,22.627319,44.499481,21.864552,25.228943,-7.034576,5.219486,23.216919,16.651276,13.745934,21.969421,31.336823,19.032459,64.426727,30.109192,-0.05793,64.122162,-10.237396,4.077881,62.397644,19.804718,7.406281,63.17926,31.512177,3.929642,9
3905,'2018/04/30 13:12:28:940',14,36.124023,48.606842,4.050476,-17.077972,4.135376,-14.318535,-30.468781,30.073334,-4.614212,-1.106659,44.109741,1.469185,-35.018341,18.172424,23.952026,-52.070648,9.132568,4.746372,-46.350922,10.276062,14.701534,-40.717255,13.71347,20.208008,1.729889,34.716492,25.54361,-14.816895,0.560242,5.769077,-9.945404,10.320557,16.685387,-4.070801,22.516846,22.502731,22.89801,44.889709,21.807037,25.293823,-6.956848,5.221092,23.399445,16.89447,13.719078,22.224884,31.682617,18.987953,64.278412,30.207214,-0.113976,64.196259,-10.121521,4.077747,62.360321,19.988586,7.366589,63.059235,31.618927,3.873543,9
3906,'2018/04/30 13:12:28:957',14,36.244354,48.635986,4.024021,-17.010742,4.027222,-14.321712,-30.377594,30.037964,-4.629063,-0.991608,44.118652,1.446133,-35.38327,18.255188,23.946888,-52.109955,9.144897,4.738136,-46.534515,10.344116,14.694164,-41.015015,13.779663,20.202518,1.491882,34.761536,25.546955,-14.847595,0.594971,5.767628,-10.059845,10.39444,16.682323,-4.264313,22.562531,22.504597,22.921692,45.078918,21.787952,25.278137,-6.909668,5.226192,23.415222,17.03241,13.708328,22.260193,31.876801,18.967373,64.229675,30.28949,-0.146507,64.19162,-10.066559,4.087379,62.304047,20.09668,7.345173,62.997803,31.675873,3.841503,9
3907,'2018/04/30 13:12:28:974',14,36.592743,48.579193,4.029026,-16.743164,4.055206,-14.326141,-30.044983,30.102844,-4.638279,-0.640686,44.132629,1.442879,-35.753632,18.336609,23.938782,-52.12262,9.239349,4.724487,-46.747925,10.447327,14.682175,-41.334869,13.866882,20.192802,1.213684,34.60498,25.572151,-14.939178,0.622681,5.763748,-10.290741,10.387085,16.681351,-4.554657,22.458038,22.517166,22.892975,44.901062,21.829918,25.141266,-6.954102,5.232822,23.338867,16.968201,13.718643,22.221375,31.800385,18.979973,64.449799,30.234894,-0.159801,64.050659,-10.181122,4.104164,62.344421,20.024689,7.338799,63.173798,31.572083,3.829044,9
3908,'2018/04/30 13:12:28:990',14,36.701111,48.545563,4.032532,-16.477966,4.05368,-14.330975,-29.866272,30.131226,-4.650009,-0.515381,44.140106,1.438194,-36.078766,18.364655,23.928566,-52.164154,9.302032,4.709614,-46.950745,10.497131,14.668739,-41.620331,13.900269,20.181259,0.792053,34.385773,25.609695,-15.036041,0.646698,5.759644,-10.568939,10.356384,16.68148,-4.933105,22.326752,22.531754,22.593933,44.734009,21.871635,25.02066,-6.97406,5.240189,23.134674,16.906982,13.73299,21.965332,31.713562,18.99865,64.582916,30.204773,-0.156921,63.935486,-10.244568,4.122318,62.311646,19.983246,7.344734,63.24884,31.514984,3.832184,9
3909,'2018/04/30 13:12:29:006',14,36.966248,48.427673,4.057175,-15.838776,4.146637,-14.340572,-29.455139,30.246918,-4.668407,-0.223358,44.158447,1.442657,-36.821655,18.228821,23.912567,-52.24115,9.449036,4.677883,-47.422058,10.503174,14.641106,-42.284851,13.808502,20.16021,-0.325195,33.478516,25.742867,-15.26416,0.676178,5.750046,-11.273529,10.1203,16.689301,-5.923798,21.713867,22.590981,21.685547,43.877441,22.049774,24.718567,-7.066528,5.254822,22.557434,16.53479,13.795334,21.217468,31.167938,19.090576,64.964142,30.039001,-0.136009,63.637665,-10.453857,4.161289,62.268982,19.796021,7.372627,63.490387,31.289124,3.853539,9
3910,'2018/04/30 13:12:29:023',14,37.043579,48.366089,4.069801,-15.389038,4.19931,-14.347263,-29.25296,30.335236,-4.686611,-0.118469,44.188629,1.439945,-37.379761,18.134308,23.90015,-52.290344,9.560059,4.655144,-47.783051,10.497833,14.621368,-42.79126,13.734833,20.145084,-1.285004,32.588837,25.875011,-15.423248,0.703339,5.74321,-11.812866,9.907501,16.6973,-6.722992,21.149048,22.644955,20.850983,42.814972,22.262363,24.503876,-7.128113,5.265331,22.077087,16.080475,13.871738,20.572479,30.470154,19.207836,65.240906,29.882599,-0.127766,63.423492,-10.601044,4.189018,62.243683,19.66684,7.390888,63.669067,31.104584,3.861736,9
3911,'2018/04/30 13:12:29:040',14,36.8815,48.365906,4.092167,-15.353516,4.362152,-14.344822,-29.401886,30.431519,-4.677101,-0.281158,44.227264,1.458603,-37.700134,17.858826,23.913197,-52.293213,9.518616,4.65995,-47.97171,10.312195,14.628246,-43.072845,13.479614,20.155781,-1.812714,31.537567,26.019077,-15.435577,0.642456,5.743137,-11.96991,9.57605,16.711948,-7.049164,20.488892,22.699947,20.768219,41.809387,22.441975,24.486359,-7.191589,5.2612,22.080963,15.64209,13.930153,20.5896,29.799316,19.305035,65.272034,29.797638,-0.141285,63.40564,-10.660278,4.183838,62.262421,19.6073,7.386101,63.703003,31.002991,3.848553,9
3912,'2018/04/30 13:12:29:056',14,36.586212,48.45285,4.091034,-15.699219,4.483826,-14.336628,-29.818329,30.49942,-4.661465,-0.617035,44.293365,1.46851,-37.7547,17.63501,23.940895,-52.238922,9.402222,4.684162,-47.957489,10.126343,14.653061,-43.095001,13.26413,20.182159,-1.886108,30.629425,26.14946,-15.309753,0.564758,5.748905,-11.765991,9.319153,16.726357,-6.910278,19.994934,22.741829,21.43512,41.266602,22.537682,24.642944,-7.210938,5.248112,22.565491,15.484009,13.941124,21.277435,29.555237,19.330917,65.115662,29.761322,-0.186016,63.556244,-10.61676,4.154957,62.345673,19.658936,7.352047,63.642761,31.004883,3.803661,9
3913,'2018/04/30 13:12:29:073',14,36.414642,48.557465,4.054085,-16.295227,4.451599,-14.326859,-30.26297,30.476746,-4.649872,-0.874939,44.332916,1.457348,-37.316162,17.673706,23.964279,-52.130432,9.297333,4.716026,-47.653931,10.078613,14.683315,-42.701447,13.261902,20.209534,-1.537689,30.148193,26.240868,-15.089325,0.534241,5.758186,-11.280884,9.305389,16.733414,-6.386078,19.88385,22.759132,22.156097,41.110535,22.574715,24.905487,-7.161102,5.232986,23.140717,15.579102,13.919685,22.046539,29.678345,19.305565,64.873718,29.748657,-0.264858,63.802704,-10.488739,4.116077,62.493652,19.8237,7.290707,63.55835,31.082764,3.723854,9
3914,'2018/04/30 13:12:29:090',14,36.43222,48.538788,4.054718,-16.599884,4.53656,-14.319725,-30.449219,30.472565,-4.625137,-0.931152,44.307159,1.47533,-36.956818,17.548431,23.980846,-52.087219,9.192474,4.736294,-47.429932,9.954773,14.702381,-42.392975,13.131042,20.227657,-1.284821,29.886505,26.278736,-14.979156,0.471161,5.763023,-11.006592,9.230927,16.737911,-6.063049,19.787445,22.765415,22.412781,40.979858,22.588833,25.046204,-7.166779,5.222,23.362518,15.545013,13.913601,22.318604,29.626617,19.302517,64.712677,29.753357,-0.286995,63.938995,-10.434052,4.091644,62.536957,19.866119,7.272957,63.472015,31.105682,3.701706,9
3915,'2018/04/30 13:12:29:106',14,36.098175,48.641907,3.979103,-17.417969,4.283417,-14.309414,-31.108948,30.210846,-4.609879,-1.400879,44.226166,1.450268,-35.9599,17.688812,23.995918,-52.050079,8.955353,4.770931,-46.77356,9.946777,14.73093,-41.498779,13.211426,20.249519,-0.643066,30.31604,26.263512,-14.69928,0.452454,5.774364,-10.335907,9.521729,16.731209,-5.291748,20.297607,22.733086,22.356049,41.223175,22.564781,25.465759,-6.968506,5.207039,23.575897,15.763245,13.894714,22.404144,29.857239,19.281197,64.039551,29.97522,-0.360931,64.37146,-10.032043,4.048306,62.446533,20.276489,7.220375,62.962372,31.408264,3.626751,9
3916,'2018/04/30 13:12:29:123',14,35.602203,48.753693,3.918743,-18.497559,4.068237,-14.292156,-31.926605,29.883881,-4.568291,-2.030151,44.093384,1.448963,-34.475586,17.693176,24.024258,-51.993011,8.59256,4.822086,-45.774506,9.87323,14.771526,-40.155243,13.196259,20.282619,0.401917,31.11972,26.179226,-14.325867,0.376312,5.789356,-9.437927,9.786194,16.724766,-4.23468,20.88385,22.687756,22.158905,41.44873,22.53027,26.018005,-6.746277,5.182617,23.767761,15.906555,13.881821,22.372589,29.95163,19.275455,63.124695,30.263367,-0.432617,64.932617,-9.524841,3.984337,62.299957,20.75592,7.16502,62.256531,31.797607,3.553505,9
3917,'2018/04/30 13:12:29:140',14,35.376434,48.8172,3.871075,-19.196075,3.849426,-14.281551,-32.340668,29.617401,-4.54372,-2.337982,43.98053,1.442394,-33.230774,17.939423,24.033978,-51.954712,8.372192,4.852657,-44.88916,10.077881,14.789268,-39.01001,13.447266,20.294361,1.277649,32.520203,25.993961,-14.082336,0.354797,5.798763,-8.83371,10.186401,16.70834,-3.502045,21.66803,22.623928,21.713348,41.689636,22.490101,26.376495,-6.569275,5.168491,23.715912,15.997955,13.87978,22.066315,29.98999,19.28091,62.518524,30.330719,-0.480698,65.292877,-9.161987,3.945335,62.174072,21.093994,7.133884,61.769562,32.025116,3.501751,9
3918,'2018/04/30 13:12:29:156',14,35.170715,48.899689,3.828468,-19.6026,3.628235,-14.276539,-32.596039,29.442078,-4.54314,-2.564453,43.937775,1.420696,-32.462799,18.346252,24.026451,-51.919861,8.289795,4.86731,-44.373322,10.328064,14.794476,-38.317596,13.804932,20.292397,1.816406,33.597626,25.848068,-13.937561,0.385712,5.804104,-8.476105,10.544952,16.693268,-3.067657,22.290283,22.575317,21.531982,42.000916,22.443748,26.579041,-6.436829,5.162689,23.722351,16.151672,13.86956,21.951172,30.156921,19.267944,62.190765,30.387085,-0.524933,65.491333,-8.93927,3.925823,62.123657,21.331726,7.101479,61.5159,32.183411,3.454926,9
3919,'2018/04/30 13:12:29:173',14,34.340668,49.239075,3.66309,-20.396027,2.692017,-14.272121,-33.253143,28.910187,-4.603649,-3.340668,43.897583,1.293205,-30.056,20.425842,23.926834,-51.856689,8.283875,4.878452,-42.984406,11.44751,14.769997,-36.262878,15.534668,20.229454,3.059113,37.210938,25.334518,-13.654602,0.645081,5.813168,-7.709686,11.954224,16.627274,-2.107819,24.549438,22.395485,20.849396,43.094391,22.30043,26.978485,-5.989868,5.16394,23.562317,16.732239,13.845905,21.444214,30.820282,19.228851,61.531799,30.397705,-0.661137,65.881439,-8.348724,3.905052,61.981537,22.01535,7.014965,60.98233,32.530518,3.308632,9
3920,'2018/04/30 13:12:29:191',14,32.619659,49.679413,3.515755,-21.292816,1.893372,-14.259674,-34.610687,28.387024,-4.648056,-4.954834,43.886475,1.185989,-28.297791,21.635803,23.846199,-51.857819,8.049255,4.902748,-42.092102,11.763763,14.769135,-34.8461,16.32373,20.194603,3.498596,38.884888,25.107239,-13.345673,0.78125,5.823326,-7.086731,12.687012,16.594543,-1.505096,25.741699,22.298874,20.186951,43.835815,22.218651,27.472809,-5.531342,5.155178,23.520966,17.230286,13.827114,21.07077,31.342834,19.203842,60.473999,30.725616,-0.767242,66.379242,-7.610229,3.867462,61.593903,22.782043,6.940628,60.049286,33.059204,3.195702,9
3921,'2018/04/30 13:12:29:207',14,31.302277,49.940674,3.447556,-21.762482,1.499207,-14.251522,-35.590759,28.076813,-4.665676,-6.177612,43.866913,1.138775,-27.710724,21.901184,23.81897,-51.903168,7.824768,4.91795,-41.795746,11.681244,14.775551,-34.381531,16.385895,20.189735,3.358002,39.115479,25.107323,-13.189911,0.808228,5.82864,-6.86084,12.861694,16.588951,-1.402588,26.007996,22.281975,19.560364,44.026245,22.213799,27.75885,-5.268372,5.148445,23.395447,17.424591,13.828541,20.690094,31.494568,19.21032,59.723907,30.999908,-0.805141,66.674286,-7.134796,3.844734,61.234131,23.233063,6.915958,59.345306,33.403229,3.15527,9
3922,'2018/04/30 13:12:29:223',14,28.674164,50.311371,3.41328,-23.034027,1.320862,-14.221367,-37.809143,27.66333,-4.617046,-8.693573,43.789368,1.153019,-26.956543,20.681091,23.89024,-51.862396,7.134918,4.989719,-41.265686,10.601166,14.848354,-33.721741,15.085999,20.271389,3.429535,37.539734,25.375515,-12.733215,0.602356,5.846039,-6.100616,12.209534,16.634121,-0.840851,25.011414,22.378895,19.069763,43.345642,22.343357,28.448883,-4.951721,5.109089,23.610535,17.239136,13.866047,20.610718,30.997803,19.295483,58.119049,31.6828,-0.79805,67.333649,-6.318329,3.753387,60.618805,23.830048,6.9189,57.929993,33.999939,3.165779,9
3923,'2018/04/30 13:12:29:241',14,27.054199,50.551605,3.348907,-23.878204,1.108429,-14.200729,-39.319,27.454498,-4.613403,-10.289368,43.807281,1.123447,-26.697906,19.455109,23.970779,-51.730255,6.875275,5.033733,-40.982239,9.854462,14.899754,-33.469238,13.967194,20.341866,3.684753,35.680878,25.657951,-12.40976,0.56601,5.857121,-5.572144,11.538055,16.684677,-0.391235,23.734406,22.512306,19.922302,41.296021,22.732048,28.850159,-4.762848,5.085094,24.325897,16.5177,13.98473,21.520782,29.711945,19.502632,57.403595,32.070099,-0.722828,67.684113,-5.920929,3.694935,60.478973,24.002228,6.975094,57.364014,34.276764,3.245007,9
3924,'2018/04/30 13:12:29:257',14,24.962952,51.006714,3.129314,-24.95697,0.134827,-14.174385,-41.141174,26.850769,-4.670563,-12.287354,43.793762,0.972336,-26.510071,18.823669,24.022041,-51.617828,6.634064,5.071854,-40.690491,9.42218,14.93829,-33.212616,13.352173,20.389587,3.633087,34.679382,25.8311,-11.999603,0.751221,5.869164,-5.065796,11.376099,16.717377,-0.1297,22.966064,22.62513,22.410156,38.411743,23.302757,29.402344,-4.215881,5.065819,25.943481,15.847473,14.147755,23.79895,28.287109,19.778687,56.076233,32.913574,-0.691551,68.170593,-5.069244,3.633854,60.056763,24.68576,6.975876,56.23764,35.083557,3.2775,9
3925,'2018/04/30 13:12:29:274',14,21.759918,51.978302,2.73962,-28.370392,-1.642059,-14.067753,-44.124603,25.772614,-4.677685,-15.305695,43.821167,0.749641,-24.802551,18.711456,24.139488,-50.839447,6.11554,5.23288,-39.198273,8.974274,15.085281,-31.473907,13.047302,20.524635,5.618317,34.312958,25.976692,-10.621643,1.062836,5.90752,-2.730865,11.736115,16.742546,2.244476,22.863007,22.70517,25.540863,38.799835,23.318565,30.919342,-3.188507,4.970734,28.339325,16.724518,14.077885,26.739685,29.070831,19.724449,53.197784,34.454926,-0.913879,69.359955,-3.437836,3.393585,59.816803,26.272675,6.701176,54.203278,36.730988,3.049515,9
